voltage,current_mA
0.95592393,4.0
0.95574455,4.0
0.95593881,4.0
0.95588216,4.0
0.95588874,4.0
0.95581359,4.0
0.95608129,4.0
0.95634889,4.0
0.95701646,4.0
0.9570343,4.0
0.95701293,4.0
0.95703611,4.0
0.95694675,4.0
0.95673456,4.0
0.95600261,4.0
0.95542325,4.0
0.95562467,4.0
0.95600433,4.0
0.95622014,4.0
0.95576477,4.0
0.95664634,4.0
0.95717201,4.0
0.95729598,4.0
0.95697412,4.0
0.95683174,4.0
0.95705223,4.0
0.95695743,4.0
0.95691871,4.0
0.95695209,4.0
0.95686092,4.0
0.95720243,4.0
0.95718688,4.0
0.95707845,4.0
0.95724592,4.0
0.95732583,4.0
0.95700397,4.0
0.95683526,4.0
0.95701999,4.0
0.95730857,4.0
0.95714702,4.0
0.95730791,4.0
0.95715532,4.0
0.95707492,4.0
0.95697355,4.0
0.95701942,4.0
0.95709095,4.0
0.95714941,4.0
0.95701828,4.0
0.95710287,4.0
0.95697708,4.0
0.9584464,4.0
0.95376567,4.0
0.95383949,4.0
0.95408515,4.0
0.95464658,4.0
0.95649375,4.0
0.9573884,4.0
0.95583925,4.0
0.95543098,4.0
0.9561325,4.0
0.95745639,4.0
0.95764112,4.0
0.95705699,4.0
0.955062,4.0
0.95537261,4.0
0.95595731,4.0
0.95756778,4.0
0.95832719,4.0
0.95779666,4.0
0.95779247,4.0
0.95714874,4.0
0.95753498,4.0
0.9575613,4.0
0.95705814,4.0
0.95756483,4.0
0.95769233,4.0
0.95663261,4.0
0.9554512,4.0
0.95566406,4.0
0.95576658,4.0
0.95678758,4.0
0.95754394,4.0
0.95808038,4.0
0.95826816,4.0
0.95832242,4.0
0.95858287,4.0
0.95822944,4.0
0.95763635,4.0
0.95797548,4.0
0.95859956,4.0
0.95802974,4.0
0.9575529,4.0
0.95789566,4.0
0.95767574,4.0
0.95634288,4.0
0.95689964,4.0
0.95766916,4.0
0.95792188,4.0
0.95829677,4.0
0.95750637,4.0
0.95719232,4.0
0.95792188,4.0
0.9688796,4.0
1.10084664,4.0
1.21169221,4.0
0.6944931,4.0
0.96862268,4.0
0.62406725,4.0
0.60153012,4.0
0.55561547,4.0
0.58607106,4.0
0.59566979,4.0
0.61019368,4.0
0.61025385,4.0
0.56829519,4.0
0.55107955,4.0
0.59590167,4.0
0.58059163,4.0
0.54248695,4.0
0.55278544,4.0
0.56191749,4.0
0.5497754,4.0
0.57161216,4.0
0.50321407,4.0
0.52485589,4.0
0.54704909,4.0
0.53214139,4.0
0.54637379,4.0
0.54308004,4.0
0.58786697,4.0
0.56357269,4.0
0.61982817,4.0
0.58476452,4.0
0.54150767,4.0
0.61133213,4.0
0.60829825,4.0
0.51250643,4.0
0.51039524,4.0
0.51993613,4.0
0.5550558,4.0
0.57110733,4.0
0.56643075,4.0
0.54548387,4.0
0.56908612,4.0
0.53213601,4.0
0.55825181,4.0
0.54808683,4.0
0.50768737,4.0
0.64294881,4.0
0.4961205,4.0
0.55297083,4.0
0.52574758,4.0
0.51854496,4.0
0.57462816,4.0
0.54835562,4.0
0.53044862,4.0
0.53135995,4.0
0.51303153,4.0
0.51730756,4.0
0.50929551,4.0
0.52011137,4.0
0.54783825,4.0
0.54727621,4.0
0.5337996,4.0
0.52193884,4.0
0.51066584,4.0
0.50926809,4.0
0.52457995,4.0
0.51436309,4.0
0.54628853,4.0
0.54527826,4.0
0.56633658,4.0
0.55420284,4.0
0.57407088,4.0
0.55499024,4.0
0.5194128,4.0
0.54392461,4.0
0.53259558,4.0
0.55534367,4.0
0.54244823,4.0
0.5489171,4.0
0.5535943,4.0
0.51252074,4.0
0.54072861,4.0
0.52603311,4.0
0.54207925,4.0
0.53050942,4.0
0.55112071,4.0
0.51312751,4.0
0.53407735,4.0
0.52933521,4.0
0.54527707,4.0
0.60537223,4.0
0.60224003,4.0
0.5443633,4.0
0.58151488,4.0
0.60306496,4.0
0.67348127,4.0
0.63728876,4.0
0.69857902,4.0
0.68469171,4.0
0.66423659,4.0
0.7119102,4.0
0.69095139,4.0
0.69504089,4.0
0.68318133,4.0
0.69370098,4.0
0.72232313,4.0
0.79676098,4.0
0.79761867,4.0
0.71767635,4.0
0.68180804,4.0
0.68647627,4.0
0.70793156,4.0
0.71162943,4.0
0.71191377,4.0
0.71196084,4.0
0.70116109,4.0
0.72929449,4.0
0.74449782,4.0
0.69824342,4.0
0.73285346,4.0
0.73214178,4.0
0.72691445,4.0
0.75762577,4.0
0.76667017,4.0
0.84416694,4.0
0.8436901,4.0
0.84197702,4.0
0.86944646,4.0
0.89370851,4.0
0.87928781,4.0
0.7878632,4.0
0.77454094,4.0
0.74986224,4.0
0.71795887,4.0
0.77296442,4.0
0.77921395,4.0
0.78293805,4.0
0.79288249,4.0
0.78993506,4.0
0.76865143,4.0
0.73542003,4.0
0.73061351,4.0
0.74119873,4.0
0.72991852,4.0
0.73277359,4.0
0.72254185,4.0
