timestamp,elapsed_s,measured_v,current_mA,resistance,std_dev,stage_commanded,stage_effective,stage_changed
2026-05-26T18:19:26.864,0.000003,0.01751423,4.00000000,,,0,0,false
2026-05-26T18:19:26.884,5.311259,0.01751482,4.00000000,,,0,0,false
2026-05-26T18:19:26.904,5.331245,0.01751423,4.00000000,,,0,0,false
2026-05-26T18:19:26.924,5.351193,0.01751438,4.00000000,,,0,0,false
2026-05-26T18:19:26.944,5.371184,0.01751435,4.00000000,,,0,0,false
2026-05-26T18:19:26.964,5.391189,0.01751447,4.00000000,,,0,0,false
2026-05-26T18:19:26.984,5.411189,0.01751435,4.00000000,,,0,0,false
2026-05-26T18:19:27.004,5.431223,0.01751471,4.00000000,,,0,0,false
2026-05-26T18:19:27.024,5.451259,0.01751459,4.00000000,,,0,0,false
2026-05-26T18:19:27.044,5.471189,0.01751495,4.00000000,,,0,0,false
2026-05-26T18:19:27.064,5.491207,0.01751519,4.00000000,,,0,0,false
2026-05-26T18:19:27.084,5.511177,0.01751542,4.00000000,,,0,0,false
2026-05-26T18:19:27.104,5.531186,0.01751590,4.00000000,,,0,0,false
2026-05-26T18:19:27.124,5.551237,0.01751590,4.00000000,,,0,0,false
2026-05-26T18:19:27.144,5.571223,0.01751590,4.00000000,,,0,0,false
2026-05-26T18:19:27.164,5.591222,0.01751578,4.00000000,,,0,0,false
2026-05-26T18:19:27.184,5.611209,0.01751578,4.00000000,,,0,0,false
2026-05-26T18:19:27.204,5.631208,0.01751566,4.00000000,,,0,0,false
2026-05-26T18:19:27.224,5.651209,0.01751578,4.00000000,,,0,0,false
2026-05-26T18:19:27.244,5.671202,0.01751578,4.00000000,,,0,0,false
2026-05-26T18:19:27.264,5.691201,0.01751590,4.00000000,,,0,0,false
2026-05-26T18:19:27.284,5.711210,0.01751602,4.00000000,,,0,0,false
2026-05-26T18:19:27.304,5.731232,0.01751566,4.00000000,,,0,0,false
2026-05-26T18:19:27.324,5.751231,0.01751578,4.00000000,,,0,0,false
2026-05-26T18:19:27.344,5.771247,0.01751554,4.00000000,,,0,0,false
2026-05-26T18:19:27.364,5.791374,0.01751554,4.00000000,,,0,0,false
2026-05-26T18:19:27.384,5.811247,0.01751554,4.00000000,,,0,0,false
2026-05-26T18:19:27.404,5.831218,0.01751578,4.00000000,,,0,0,false
2026-05-26T18:19:27.424,5.851227,0.01751590,4.00000000,,,0,0,false
2026-05-26T18:19:27.444,5.871189,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.464,5.891240,0.01751626,4.00000000,,,0,0,false
2026-05-26T18:19:27.484,5.911220,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.504,5.931227,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.524,5.951194,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.544,5.971155,0.01751626,4.00000000,,,0,0,false
2026-05-26T18:19:27.564,5.991151,0.01751602,4.00000000,,,0,0,false
2026-05-26T18:19:27.584,6.011193,0.01751602,4.00000000,,,0,0,false
2026-05-26T18:19:27.604,6.031240,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.624,6.051194,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.644,6.071196,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.664,6.091202,0.01751626,4.00000000,,,0,0,false
2026-05-26T18:19:27.684,6.111258,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.704,6.131160,0.01751602,4.00000000,,,0,0,false
2026-05-26T18:19:27.724,6.151148,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.744,6.171158,0.01751602,4.00000000,,,0,0,false
2026-05-26T18:19:27.764,6.191157,0.01751614,4.00000000,,,0,0,false
2026-05-26T18:19:27.784,6.211162,0.01751638,4.00000000,,,0,0,false
2026-05-26T18:19:27.804,6.231159,0.01751638,4.00000000,,,0,0,false
2026-05-26T18:19:27.824,6.251192,0.01751626,4.00000000,,,0,0,false
2026-05-26T18:19:27.844,6.271139,0.01751650,4.00000000,,,0,0,false
2026-05-26T18:19:27.864,6.291173,0.01751650,4.00000000,,,0,0,false
2026-05-26T18:19:27.884,6.311188,0.01751638,4.00000000,4.37892558,0.00000065,1,0,true
2026-05-26T18:19:27.904,6.331359,0.01751638,4.00000000,,,1,0,false
2026-05-26T18:19:29.003,6.351119,0.02092111,8.00000000,2.19734725,0.00045911,2,1,true
2026-05-26T18:19:29.023,7.450075,0.02432573,8.00000000,,,2,1,false
2026-05-26T18:19:30.122,7.469928,0.03102768,12.00000000,1.49495152,0.00202878,3,2,true
2026-05-26T18:19:30.142,8.569543,0.03772950,12.00000000,,,3,2,false
2026-05-26T18:19:31.241,8.589215,0.04763580,20.00000000,0.93963165,0.00502029,3,3,false
